type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2024-12-17 07:10:51,47.66781154,17.64289378,4.13,111.185,44.209,0.000,,20,27,20241217-081051,GPS Logger: 20241217-081051 - posta-egyetem
T,2024-12-17 07:10:52,47.66783360,17.64284721,3.79,116.981,44.209,0.310,340,19,28,,
T,2024-12-17 07:10:53,47.66784838,17.64283042,3.97,117.880,44.209,0.000,,21,29,,
T,2024-12-17 07:10:54,47.66785179,17.64283179,3.94,118.508,44.209,0.000,,22,29,,
T,2024-12-17 07:10:55,47.66785518,17.64283809,3.94,118.008,44.209,0.000,,22,29,,
T,2024-12-17 07:10:56,47.66785813,17.64283887,3.85,118.011,44.209,0.000,,22,29,,
T,2024-12-17 07:10:57,47.66785771,17.64284974,3.81,117.402,44.209,0.000,,22,29,,
T,2024-12-17 07:10:58,47.66785966,17.64285140,3.82,117.114,44.209,0.000,,22,29,,
T,2024-12-17 07:10:59,47.66785037,17.64285641,3.89,117.298,44.209,0.860,158,22,29,,
T,2024-12-17 07:11:00,47.66783303,17.64285971,3.79,116.955,44.209,0.760,162,22,29,,
T,2024-12-17 07:11:01,47.66783228,17.64285724,3.79,117.060,44.209,0.850,162,22,29,,
T,2024-12-17 07:11:02,47.66782872,17.64286222,3.79,116.474,44.209,0.710,162,23,29,,
T,2024-12-17 07:11:03,47.66782792,17.64286190,3.79,116.800,44.209,0.460,162,23,29,,
T,2024-12-17 07:11:04,47.66782333,17.64285797,3.79,116.406,44.209,0.480,162,24,29,,
T,2024-12-17 07:11:05,47.66781480,17.64285861,3.79,116.374,44.209,0.630,169,24,29,,
T,2024-12-17 07:11:06,47.66781463,17.64285254,3.79,115.903,44.209,0.560,169,24,29,,
T,2024-12-17 07:11:07,47.66781110,17.64285530,3.79,115.852,44.209,0.430,169,23,29,,
T,2024-12-17 07:11:08,47.66780562,17.64285797,3.79,115.679,44.209,0.650,169,21,29,,
T,2024-12-17 07:11:09,47.66780142,17.64285954,3.79,115.236,44.209,0.480,169,21,29,,
T,2024-12-17 07:11:10,47.66780298,17.64285834,3.79,115.650,44.209,0.000,,22,29,,
T,2024-12-17 07:11:11,47.66780480,17.64285676,3.79,115.785,44.209,0.300,169,22,29,,
T,2024-12-17 07:11:12,47.66780762,17.64285051,3.79,115.993,44.209,0.800,169,21,29,,
T,2024-12-17 07:11:13,47.66781394,17.64283697,3.79,116.386,44.209,1.290,297,22,29,,
T,2024-12-17 07:11:14,47.66782039,17.64282113,3.79,115.984,44.209,1.230,282,22,29,,
T,2024-12-17 07:11:15,47.66782295,17.64279283,3.79,116.846,44.209,2.860,270,22,29,,
T,2024-12-17 07:11:16,47.66782489,17.64278177,3.79,116.846,44.209,0.000,,22,29,,
T,2024-12-17 07:11:17,47.66782597,17.64278577,3.79,116.835,44.209,0.000,,22,29,,
T,2024-12-17 07:11:18,47.66782070,17.64275447,3.79,117.576,44.209,3.450,259,22,29,,
T,2024-12-17 07:11:19,47.66781433,17.64271684,3.79,117.278,44.209,2.090,256,21,29,,
T,2024-12-17 07:11:20,47.66781347,17.64268066,3.79,117.445,44.209,2.960,269,22,29,,
T,2024-12-17 07:11:21,47.66781836,17.64264383,3.79,117.128,44.209,2.480,285,23,29,,
T,2024-12-17 07:11:22,47.66782735,17.64261290,4.47,117.638,44.209,2.180,283,22,29,,
T,2024-12-17 07:11:23,47.66785006,17.64258870,3.94,116.737,44.209,3.800,326,23,29,,
T,2024-12-17 07:11:24,47.66787981,17.64257445,4.02,117.393,44.209,2.840,344,23,29,,
T,2024-12-17 07:11:25,47.66791197,17.64256855,4.14,117.019,44.208,3.560,353,23,29,,
T,2024-12-17 07:11:26,47.66796319,17.64253587,3.96,117.134,44.208,5.750,323,23,29,,
T,2024-12-17 07:11:27,47.66799295,17.64247689,3.98,117.471,44.208,5.380,295,24,29,,
T,2024-12-17 07:11:28,47.66801829,17.64239187,4.01,117.795,44.208,6.600,282,24,29,,
T,2024-12-17 07:11:29,47.66802757,17.64230632,4.36,118.097,44.208,7.530,272,24,29,,
T,2024-12-17 07:11:30,47.66799815,17.64221668,4.56,118.644,44.208,7.440,258,24,29,,
T,2024-12-17 07:11:31,47.66797889,17.64210610,4.75,118.599,44.208,9.110,253,24,29,,
T,2024-12-17 07:11:32,47.66795265,17.64197797,4.93,118.532,44.208,10.240,253,24,29,,
T,2024-12-17 07:11:33,47.66792221,17.64184767,4.72,118.814,44.208,10.410,252,24,29,,
T,2024-12-17 07:11:34,47.66789327,17.64172316,4.63,119.305,44.209,9.900,252,24,29,,
T,2024-12-17 07:11:35,47.66786781,17.64159568,4.81,118.549,44.209,9.680,255,24,29,,
T,2024-12-17 07:11:36,47.66784284,17.64147458,4.81,118.445,44.209,9.590,252,22,29,,
T,2024-12-17 07:11:37,47.66781857,17.64135290,4.67,118.422,44.209,8.910,254,20,29,,
T,2024-12-17 07:11:38,47.66779629,17.64124495,4.59,118.871,44.209,8.040,253,18,29,,
T,2024-12-17 07:11:39,47.66777824,17.64115537,4.43,119.424,44.209,6.700,253,19,29,,
T,2024-12-17 07:11:40,47.66775975,17.64107301,4.40,120.265,44.209,6.010,252,16,29,,
T,2024-12-17 07:11:41,47.66774714,17.64100105,4.29,120.328,44.209,5.360,255,17,29,,
T,2024-12-17 07:11:42,47.66773665,17.64093079,4.06,119.978,44.209,5.040,252,17,29,,
T,2024-12-17 07:11:43,47.66772398,17.64087213,3.92,120.543,44.209,4.250,254,18,29,,
T,2024-12-17 07:11:44,47.66771263,17.64081567,3.86,121.186,44.209,4.230,252,18,29,,
T,2024-12-17 07:11:45,47.66769668,17.64076741,3.84,120.944,44.209,3.710,253,19,29,,
T,2024-12-17 07:11:46,47.66768394,17.64072653,3.79,120.789,44.209,3.200,247,19,29,,
T,2024-12-17 07:11:47,47.66768181,17.64069529,3.79,120.193,44.209,2.270,252,18,29,,
T,2024-12-17 07:11:48,47.66767261,17.64066045,3.79,119.966,44.209,2.240,247,19,29,,
T,2024-12-17 07:11:49,47.66766918,17.64064665,3.87,119.846,44.209,1.270,252,18,29,,
T,2024-12-17 07:11:50,47.66766457,17.64064026,3.93,120.327,44.209,0.540,252,18,29,,
T,2024-12-17 07:11:51,47.66766543,17.64064157,3.85,120.350,44.209,0.000,,18,29,,
T,2024-12-17 07:11:52,47.66766365,17.64064229,3.92,120.967,44.209,0.000,,19,28,,
T,2024-12-17 07:11:53,47.66766753,17.64064261,3.81,121.125,44.209,0.000,,20,28,,
T,2024-12-17 07:11:54,47.66767172,17.64064190,3.79,120.922,44.209,0.000,,20,28,,
T,2024-12-17 07:11:55,47.66767590,17.64064153,3.79,120.545,44.209,0.000,,20,28,,
T,2024-12-17 07:11:56,47.66767707,17.64064797,3.79,120.159,44.209,0.000,,19,28,,
T,2024-12-17 07:11:57,47.66767494,17.64064965,3.79,120.165,44.209,0.000,,20,28,,
T,2024-12-17 07:11:58,47.66767101,17.64065436,3.79,120.106,44.209,0.000,,20,28,,
T,2024-12-17 07:11:59,47.66766969,17.64065766,3.80,120.188,44.209,0.000,,20,28,,
T,2024-12-17 07:12:00,47.66766751,17.64065907,3.94,119.745,44.209,0.000,,20,28,,
T,2024-12-17 07:12:01,47.66766699,17.64066060,4.11,119.655,44.209,0.000,,20,28,,
T,2024-12-17 07:12:02,47.66766659,17.64066057,4.25,119.561,44.209,0.000,,16,28,,
T,2024-12-17 07:12:03,47.66766463,17.64065775,4.42,119.948,44.209,0.000,,18,28,,
T,2024-12-17 07:12:04,47.66766459,17.64065767,5.08,119.923,44.209,0.000,,20,28,,
T,2024-12-17 07:12:05,47.66766456,17.64065763,5.00,119.915,44.209,0.000,,20,28,,
T,2024-12-17 07:12:06,47.66766390,17.64065738,5.11,119.945,44.209,0.000,,20,28,,
T,2024-12-17 07:12:07,47.66766374,17.64065721,5.01,119.956,44.209,0.000,,21,28,,
T,2024-12-17 07:12:08,47.66766405,17.64065701,4.75,120.030,44.209,0.000,,21,28,,
T,2024-12-17 07:12:09,47.66766404,17.64065692,4.49,120.033,44.209,0.000,,21,28,,
T,2024-12-17 07:12:10,47.66766427,17.64065684,4.33,120.069,44.209,0.000,,21,28,,
T,2024-12-17 07:12:11,47.66766393,17.64065662,4.15,120.102,44.209,0.000,,21,28,,
T,2024-12-17 07:12:12,47.66766403,17.64065657,4.03,120.121,44.209,0.000,,22,28,,
T,2024-12-17 07:12:13,47.66766403,17.64065653,4.09,120.116,44.209,0.000,,22,28,,
T,2024-12-17 07:12:14,47.66766403,17.64065648,4.17,120.117,44.209,0.000,,22,28,,
T,2024-12-17 07:12:15,47.66766379,17.64065640,4.22,120.132,44.209,0.000,,22,28,,
T,2024-12-17 07:12:16,47.66766366,17.64065640,4.35,120.151,44.209,0.000,,22,28,,
T,2024-12-17 07:12:17,47.66766347,17.64065641,4.40,120.170,44.209,0.000,,22,28,,
T,2024-12-17 07:12:18,47.66766346,17.64065641,4.41,120.171,44.209,0.000,,20,28,,
T,2024-12-17 07:12:19,47.66766298,17.64065627,4.45,120.220,44.209,0.000,,20,28,,
T,2024-12-17 07:12:20,47.66766293,17.64065632,4.42,120.237,44.209,0.000,,21,28,,
T,2024-12-17 07:12:21,47.66766282,17.64065634,4.37,120.252,44.209,0.000,,22,28,,
T,2024-12-17 07:12:22,47.66766274,17.64065636,4.31,120.264,44.209,0.000,,22,28,,
T,2024-12-17 07:12:23,47.66766299,17.64065638,4.17,120.284,44.209,0.000,,22,28,,
T,2024-12-17 07:12:24,47.66766301,17.64065635,4.16,120.281,44.209,0.000,,22,28,,
T,2024-12-17 07:12:25,47.66766300,17.64065627,4.28,120.278,44.209,0.000,,22,28,,
T,2024-12-17 07:12:26,47.66766296,17.64065626,4.41,120.279,44.209,0.000,,21,28,,
T,2024-12-17 07:12:27,47.66766317,17.64065629,4.32,120.301,44.209,0.000,,21,28,,
T,2024-12-17 07:12:28,47.66766321,17.64065621,4.17,120.298,44.209,0.000,,19,28,,
T,2024-12-17 07:12:29,47.66766360,17.64065630,3.97,120.325,44.209,0.000,,19,28,,
T,2024-12-17 07:12:30,47.66766362,17.64065631,3.97,120.319,44.209,0.000,,19,28,,
T,2024-12-17 07:12:31,47.66766351,17.64065626,4.00,120.327,44.209,0.000,,19,27,,
T,2024-12-17 07:12:32,47.66766357,17.64065627,4.02,120.343,44.209,0.000,,19,27,,
T,2024-12-17 07:12:33,47.66766356,17.64065622,3.99,120.342,44.209,0.000,,19,27,,
T,2024-12-17 07:12:34,47.66766358,17.64065616,3.93,120.344,44.209,0.000,,19,27,,
T,2024-12-17 07:12:35,47.66766193,17.64065163,3.94,120.402,44.209,0.210,252,19,27,,
T,2024-12-17 07:12:36,47.66765172,17.64061499,3.89,120.443,44.209,2.930,253,19,27,,
T,2024-12-17 07:12:37,47.66764132,17.64055350,3.88,120.378,44.209,5.260,257,21,27,,
T,2024-12-17 07:12:38,47.66762309,17.64048547,3.82,120.187,44.209,5.930,251,21,27,,
T,2024-12-17 07:12:39,47.66761801,17.64042460,3.80,119.103,44.209,4.950,262,20,27,,
T,2024-12-17 07:12:40,47.66759921,17.64033724,3.79,118.889,44.209,7.180,255,20,27,,
T,2024-12-17 07:12:41,47.66757706,17.64023466,3.79,119.014,44.209,8.950,255,20,27,,
T,2024-12-17 07:12:42,47.66754837,17.64010757,3.88,118.984,44.209,10.510,253,20,28,,
T,2024-12-17 07:12:43,47.66751776,17.63997030,4.12,118.507,44.209,11.380,253,19,28,,
T,2024-12-17 07:12:44,47.66748662,17.63982928,4.48,118.520,44.210,10.920,252,20,29,,
T,2024-12-17 07:12:45,47.66745719,17.63967750,4.53,117.758,44.210,11.850,254,22,29,,
T,2024-12-17 07:12:46,47.66742412,17.63952436,4.15,118.181,44.210,12.450,252,23,29,,
T,2024-12-17 07:12:47,47.66739329,17.63936767,3.92,117.612,44.210,12.520,253,22,30,,
T,2024-12-17 07:12:48,47.66736052,17.63920536,3.79,117.621,44.210,12.770,253,22,30,,
T,2024-12-17 07:12:49,47.66732325,17.63903818,3.79,118.379,44.210,13.430,251,21,30,,
T,2024-12-17 07:12:50,47.66729382,17.63887638,3.79,117.991,44.210,12.760,254,21,30,,
T,2024-12-17 07:12:51,47.66725944,17.63871298,3.79,118.364,44.210,12.530,254,19,30,,
T,2024-12-17 07:12:52,47.66722268,17.63856064,3.79,119.166,44.210,12.140,252,17,30,,
T,2024-12-17 07:12:53,47.66718959,17.63840223,3.79,118.904,44.210,12.140,253,17,30,,
T,2024-12-17 07:12:54,47.66715896,17.63824384,3.79,118.826,44.210,12.550,254,18,30,,
T,2024-12-17 07:12:55,47.66712819,17.63808147,3.79,118.952,44.210,12.640,254,18,30,,
T,2024-12-17 07:12:56,47.66709675,17.63792099,3.79,119.405,44.210,12.360,254,18,30,,
T,2024-12-17 07:12:57,47.66706394,17.63775894,3.79,119.288,44.211,12.270,253,16,30,,
T,2024-12-17 07:12:58,47.66702227,17.63759799,3.79,119.844,44.211,12.310,250,18,30,,
T,2024-12-17 07:12:59,47.66698166,17.63744394,3.79,120.556,44.211,12.400,250,20,30,,
T,2024-12-17 07:13:00,47.66694887,17.63729480,3.79,120.410,44.211,12.040,251,23,30,,
T,2024-12-17 07:13:01,47.66691872,17.63714703,3.79,120.236,44.211,11.570,252,23,30,,
T,2024-12-17 07:13:02,47.66688851,17.63700316,3.79,120.315,44.211,11.090,254,23,30,,
T,2024-12-17 07:13:03,47.66686176,17.63686510,3.79,120.297,44.211,10.320,254,24,30,,
T,2024-12-17 07:13:04,47.66684406,17.63674401,3.79,120.677,44.211,9.000,257,24,30,,
T,2024-12-17 07:13:05,47.66683682,17.63663119,3.79,120.924,44.211,8.190,263,23,30,,
T,2024-12-17 07:13:06,47.66683094,17.63654440,3.79,120.675,44.211,7.070,279,22,30,,
T,2024-12-17 07:13:07,47.66684776,17.63643508,3.79,119.932,44.211,8.060,282,22,30,,
T,2024-12-17 07:13:08,47.66687887,17.63632457,3.79,118.766,44.211,8.680,287,22,30,,
T,2024-12-17 07:13:09,47.66689750,17.63623361,3.79,119.273,44.211,7.750,289,23,30,,
T,2024-12-17 07:13:10,47.66692034,17.63615153,3.79,119.917,44.211,6.270,291,23,30,,
T,2024-12-17 07:13:11,47.66693633,17.63608711,3.79,119.655,44.211,4.170,291,23,30,,
T,2024-12-17 07:13:12,47.66694573,17.63604355,3.79,119.838,44.211,2.530,291,24,30,,
T,2024-12-17 07:13:13,47.66694774,17.63602105,3.79,119.866,44.211,1.060,291,25,30,,
T,2024-12-17 07:13:14,47.66695384,17.63600223,3.79,120.025,44.211,0.740,291,25,30,,
T,2024-12-17 07:13:15,47.66695680,17.63600367,3.79,120.124,44.211,0.000,,25,30,,
T,2024-12-17 07:13:16,47.66696074,17.63600363,3.79,120.135,44.211,0.000,,25,30,,
T,2024-12-17 07:13:17,47.66695972,17.63600815,3.79,119.048,44.211,0.000,,25,30,,
T,2024-12-17 07:13:18,47.66695787,17.63601289,3.79,118.667,44.211,0.260,291,25,30,,
T,2024-12-17 07:13:19,47.66695464,17.63601297,3.79,120.123,44.211,0.000,,25,30,,
T,2024-12-17 07:13:20,47.66695355,17.63600634,3.79,120.297,44.211,0.380,291,25,30,,
T,2024-12-17 07:13:21,47.66696119,17.63596949,3.79,120.088,44.211,3.850,288,25,30,,
T,2024-12-17 07:13:22,47.66697828,17.63592214,3.79,119.872,44.211,5.070,289,25,30,,
T,2024-12-17 07:13:23,47.66700354,17.63586330,3.79,119.743,44.211,5.770,294,24,30,,
T,2024-12-17 07:13:24,47.66701997,17.63580902,3.79,118.733,44.211,5.090,305,24,30,,
T,2024-12-17 07:13:25,47.66706949,17.63574988,3.79,118.913,44.211,7.580,326,25,30,,
T,2024-12-17 07:13:26,47.66714030,17.63571775,3.79,119.537,44.210,8.540,344,25,30,,
T,2024-12-17 07:13:27,47.66720592,17.63570020,3.79,118.759,44.210,9.220,356,25,30,,
T,2024-12-17 07:13:28,47.66728251,17.63568152,3.79,118.169,44.210,10.450,352,25,30,,
T,2024-12-17 07:13:29,47.66737731,17.63565865,3.79,118.917,44.210,10.330,352,25,30,,
T,2024-12-17 07:13:30,47.66747307,17.63562705,3.79,118.563,44.210,10.980,350,25,30,,
T,2024-12-17 07:13:31,47.66757314,17.63559876,3.79,119.079,44.209,11.510,348,25,30,,
T,2024-12-17 07:13:32,47.66767581,17.63556440,3.79,118.722,44.209,11.920,346,25,30,,
T,2024-12-17 07:13:33,47.66778552,17.63552689,3.79,118.931,44.209,12.880,346,25,30,,
T,2024-12-17 07:13:34,47.66790771,17.63547524,3.79,118.243,44.209,13.780,344,25,30,,
T,2024-12-17 07:13:35,47.66802488,17.63542830,3.79,118.692,44.208,13.650,345,25,30,,
T,2024-12-17 07:13:36,47.66813440,17.63538959,3.79,118.571,44.208,13.190,345,25,30,,
T,2024-12-17 07:13:37,47.66824925,17.63534871,3.79,118.752,44.208,12.970,347,25,30,,
T,2024-12-17 07:13:38,47.66836665,17.63530464,3.79,118.546,44.208,13.570,346,25,30,,
T,2024-12-17 07:13:39,47.66849110,17.63526305,3.79,118.265,44.207,14.270,347,25,31,,
T,2024-12-17 07:13:40,47.66861570,17.63522243,3.79,118.329,44.207,14.470,347,25,31,,
T,2024-12-17 07:13:41,47.66873735,17.63518586,3.79,118.301,44.207,14.220,347,25,31,,
T,2024-12-17 07:13:42,47.66886135,17.63514290,3.79,118.203,44.206,14.030,347,25,31,,
T,2024-12-17 07:13:43,47.66898260,17.63510297,3.79,117.790,44.206,14.200,347,25,31,,
T,2024-12-17 07:13:44,47.66910490,17.63506021,3.79,117.598,44.206,14.260,347,25,31,,
T,2024-12-17 07:13:45,47.66923340,17.63501489,3.79,117.770,44.205,14.340,346,25,31,,
T,2024-12-17 07:13:46,47.66935601,17.63496985,3.79,117.563,44.205,14.050,347,25,31,,
T,2024-12-17 07:13:47,47.66947611,17.63492596,3.79,117.681,44.205,14.160,346,25,31,,
T,2024-12-17 07:13:48,47.66960378,17.63488183,3.79,117.365,44.205,15.090,347,25,31,,
T,2024-12-17 07:13:49,47.66973807,17.63482654,3.79,116.559,44.204,15.950,348,24,31,,
T,2024-12-17 07:13:50,47.66987286,17.63478265,3.79,116.410,44.204,15.510,347,25,31,,
T,2024-12-17 07:13:51,47.67000110,17.63474335,3.79,116.459,44.204,13.730,349,25,31,,
T,2024-12-17 07:13:52,47.67010636,17.63471250,3.79,116.562,44.203,10.440,348,25,31,,
T,2024-12-17 07:13:53,47.67018562,17.63468805,3.79,116.470,44.203,7.620,347,25,31,,
T,2024-12-17 07:13:54,47.67025583,17.63466088,3.79,116.135,44.203,7.170,346,25,31,,
T,2024-12-17 07:13:55,47.67030273,17.63463838,3.79,116.149,44.203,4.540,345,25,31,,
T,2024-12-17 07:13:56,47.67033435,17.63462460,3.79,116.428,44.203,2.960,345,25,31,,
T,2024-12-17 07:13:57,47.67035903,17.63461489,3.79,116.742,44.203,2.080,348,25,31,,
T,2024-12-17 07:13:58,47.67036831,17.63462353,3.79,116.524,44.203,0.980,345,25,31,,
T,2024-12-17 07:13:59,47.67036454,17.63462428,3.79,117.956,44.203,0.000,,24,31,,
T,2024-12-17 07:14:00,47.67036050,17.63462255,3.79,117.559,44.203,0.000,,23,30,,
T,2024-12-17 07:14:01,47.67036226,17.63462153,3.79,117.431,44.203,0.000,,23,30,,
T,2024-12-17 07:14:02,47.67036341,17.63462075,3.83,117.232,44.203,0.000,,23,30,,
T,2024-12-17 07:14:03,47.67036426,17.63461940,3.87,117.182,44.203,0.000,,23,30,,
T,2024-12-17 07:14:04,47.67036424,17.63461933,3.94,117.127,44.203,0.000,,23,30,,
T,2024-12-17 07:14:05,47.67036398,17.63461875,4.05,117.232,44.203,0.000,,23,30,,
T,2024-12-17 07:14:06,47.67036129,17.63461729,3.89,117.382,44.203,0.000,,23,30,,
T,2024-12-17 07:14:07,47.67037059,17.63461262,4.05,116.264,44.203,0.000,,24,30,,
T,2024-12-17 07:14:08,47.67036996,17.63461011,3.86,116.688,44.203,0.000,,24,30,,
T,2024-12-17 07:14:09,47.67036636,17.63461040,3.79,117.503,44.203,0.000,,23,30,,
T,2024-12-17 07:14:10,47.67036715,17.63461302,3.79,117.971,44.203,0.000,,23,30,,
T,2024-12-17 07:14:11,47.67036378,17.63461988,3.79,118.523,44.203,0.000,,23,30,,
T,2024-12-17 07:14:12,47.67036250,17.63462404,3.79,118.894,44.203,0.000,,23,30,,
T,2024-12-17 07:14:13,47.67036146,17.63462646,3.79,118.996,44.203,0.000,,24,30,,
T,2024-12-17 07:14:14,47.67036074,17.63462726,3.79,119.102,44.203,0.000,,24,30,,
T,2024-12-17 07:14:15,47.67036230,17.63462763,3.79,119.331,44.203,0.000,,24,30,,
T,2024-12-17 07:14:16,47.67036260,17.63462640,3.79,119.155,44.203,0.000,,24,30,,
T,2024-12-17 07:14:17,47.67036306,17.63462702,3.79,119.251,44.203,0.000,,24,30,,
T,2024-12-17 07:14:18,47.67036385,17.63462752,3.79,119.348,44.203,0.000,,23,30,,
